CFIVW,CF Acquisition Corp. IV,CF Acquisition Corp. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
CFLT,Confluent Inc. Class A Common Stock,Confluent  Inc. is dedicated to developing a cloud-native platform for data in motion that helps companies connect their applications with real-time streams in the United States and internationally. The company is headquartered in Mountain View  California.,NASDAQ,Technology,Services-Prepackaged Software,04/10/2021 21:00
CFMS,Conformis Inc,Conformis  Inc.  a medical technology company  develops  manufactures and sells joint replacement implants. The company is headquartered in Billerica  Massachusetts.,NASDAQ,Life Sciences,Orthopedic  Prosthetic & Surgical Appliances & Supplies,04/10/2021 21:00
CFR,Cullen/Frost Bankers Inc,Cullen / Frost Bankers  Inc. is the banking holding company for Frost Bank offering commercial and consumer banking services in Texas. The company is headquartered in San Antonio  Texas.,NYSE,Finance,National Commercial Banks,04/10/2021 21:00
CFRX,ContraFect Corporation,ContraFect Corporation  a clinical-stage biotechnology company  focuses on the discovery and development of protein and antibody therapeutics for the treatment of drug-resistant and life-threatening infectious diseases in the United States. The company is headquartered in Yonkers  New York.,NASDAQ,Life Sciences,Pharmaceutical Preparations,04/10/2021 21:00
CFV,CF Acquisition Corp. V,CF Acquisition Corp. The company is headquartered in New York  New York.,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
CFVIU,CF Acquisition Corp. VI,CF Acquisition Corp. ,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
CFVIW,CF Acquisition Corp. VI,CF Acquisition Corp. ,NASDAQ,Real Estate & Construction,Blank Checks,04/10/2021 21:00
CFX,Colfax Corporation,Colfax Corporation is a diversified technology company globally. The company is headquartered in Annapolis Junction  Maryland.,NYSE,Technology,Pumps & Pumping Equipment,04/10/2021 21:00
CFXA,Colfax Corporation,Colfax Corporation is a diversified technology company globally. The company is headquartered in Annapolis Junction  Maryland.,NYSE,Technology,Pumps & Pumping Equipment,04/10/2021 21:00
CG,The Carlyle Group Inc,None,NASDAQ,Finance,Investment Advice,04/10/2021 21:00
CGA,China Green Agriculture Inc,China Green Agriculture  Inc. is engaged in the research  development  production and sale of various types of fertilizers and agricultural products. The company is headquartered in Xi'an  the People's Republic of China.,NYSE,Life Sciences,Agricultural Chemicals,04/10/2021 21:00
CGABL,The Carlyle Group Inc. 4.625% Subordinated Notes due 2061,None,NASDAQ,Finance,Investment Advice,04/10/2021 21:00
CGAU,Centerra Gold Inc,Centerra Gold Inc.  a gold mining company  is engaged in the acquisition  exploration  development and operation of gold and copper properties in North America  Asia and internationally. The company is headquartered in Toronto  Canada.,NYSE,Technology,General,04/10/2021 21:00
CGBD,TCG BDC Inc,TCG BDC  Inc. is a closed undiversified investment company. The company is headquartered in New York  New York.,NASDAQ,Technology,General,04/10/2021 21:00
CGC,Canopy Growth Corporation,Canopy Growth Corporation is engaged in the production  distribution and sale of cannabis and hemp-based products for recreational and medical purposes primarily in Canada  the United States  and Germany. The company is headquartered in Smiths Falls  Canada.,NASDAQ,Life Sciences,Medicinal Chemicals & Botanical Products,04/10/2021 21:00
CGEM,Cullinan Oncology Inc,Cullinan Management  Inc.  a biopharmaceutical company  is focused on developing a line of targeted oncology and immuno-oncology therapies for cancer patients in the United States. The company is headquartered in Cambridge  Massachusetts.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:00
CGEN,Compugen Ltd,Compugen Ltd.  a clinical-stage therapeutic discovery and development company  is engaged in the research  development  and commercialization of therapeutic candidates and products in Israel  the United States  and Europe. The company is headquartered in Holon  Israel.,NASDAQ,Life Sciences,Biological Products  (No Disgnostic Substances),04/10/2021 21:00
CGNT,Cognyte Software Ltd,Cognyte Software Ltd. provides security analysis software to governments and companies around the world. The company is headquartered in Herzliya  Israel.,NASDAQ,Technology,Services-Prepackaged Software,04/10/2021 21:00
CGNX,Cognex Corporation,Cognex Corporation offers machine vision products that capture and analyze visual information to automate manufacturing and distribution tasks globally. The company is headquartered in Natick  Massachusetts.,NASDAQ,Life Sciences,Industrial Instruments For Measurement  Display  And Control,04/10/2021 21:00
CGRN,Capstone Green Energy Corporation,Capstone Green Energy Corporation develops  manufactures  markets and services microturbine technology solutions for use in stationary distributed power generation and distribution network applications worldwide. The company is headquartered in Van Nuys  California.,NASDAQ,Technology,Engines & Turbines,04/10/2021 21:00
CHAA,Catcha Investment Corp,Catcha Investment Corp is a blank check company. The company is headquartered in Kuala Lumpur  Malaysia.,NYSE,Real Estate & Construction,Blank Checks,04/10/2021 21:00
CHCI,Comstock Holding Companies Inc,Comstock Holding Companies  Inc. develops  operates and manages properties in the Washington  DC metropolitan area. The company is headquartered in Reston  Virginia.,NASDAQ,Real Estate & Construction,Operative Builders,04/10/2021 21:00
CHCO,City Holding Company,City Holding Company is a holding company for City National Bank of West Virginia offering various banking  trust and investment solutions  and other financial solutions in the United States. The company is headquartered in Charleston  West Virginia.,NASDAQ,Finance,National Commercial Banks,04/10/2021 21:00
CHCT,Community Healthcare Trust Incorporated,Community Healthcare Trust Incorporated is a real estate investment trust that focuses on owning income-generating real estate primarily associated with the provision of outpatient healthcare services in our target submarkets across the United States. ,NYSE,Real Estate & Construction,Real Estate Investment Trusts,04/10/2021 21:00
CHD,Church & Dwight Co. Inc,Church & Dwight Co.  Inc.  is a major American manufacturer of household products that is headquartered in Ewing  New Jersey.,NYSE,Life Sciences,Soap  Detergents  Cleang Preparations  Perfumes  Cosmetics,04/10/2021 21:00
CHDN,Churchill Downs Incorporated,Churchill Downs Incorporated is a gaming  online betting and racing entertainment company in the United States. The company is headquartered in Louisville  Kentucky.,NASDAQ,Trade & Services,Services-Racing  Including Track Operation,04/10/2021 21:00
CHE,Chemed Corporation,Chemed Corporation provides hospice and hospice services to patients through a network of physicians  registered nurses  home health aides  social workers  clergy  and volunteers across the United States. The company is headquartered in Cincinnati  Ohio.,NYSE,Life Sciences,Services-Home Health Care Services,04/10/2021 21:00
CHEF,The Chefs' Warehouse Inc,The Chefs' Warehouse  Inc.  distributes specialty food products in the United States and Canada. The company is headquartered in Ridgefield  Connecticut.,NASDAQ,Trade & Services,Wholesale-Groceries  General Line,04/10/2021 21:00
CHEK,Check-Cap Ltd,Check-Cap Ltd.  a clinical-stage medical diagnostics company  is developing a capsule-based system that uses low-dose X-rays to scan the inner lining of the colon for precancerous polyps and other structural abnormalities in Israel. . The company is headquartered in Isfiya  Israel.,NASDAQ,Life Sciences,X-Ray Apparatus & Tubes & Related Irradiation Apparatus,04/10/2021 21:00
CHEKZ,Check-Cap Ltd - Warrants - Series C (03/05/2023),None,NASDAQ,Life Sciences,X-Ray Apparatus & Tubes & Related Irradiation Apparatus,04/10/2021 21:00
CHGG,Chegg Inc,Chegg  Inc. operates a direct-to-student learning platform that supports students on their journey from high school to college and their career with tools designed to help them learn course materials  be successful in their classes  and save money. money on required materials. . The company is headquartered in Santa Clara  California.,NYSE,Trade & Services,Services-Educational Services,04/10/2021 21:00
CHH,Choice Hotels International Inc,Choice Hotels International  Inc. is a global hotel franchisor. The company is headquartered in Rockville  Maryland.,NYSE,Real Estate & Construction,Hotels & Motels,04/10/2021 21:00
CHK,Chesapeake Energy Corporation,Chesapeake Energy Corporation is engaged in the acquisition  exploration and development of properties for the production of oil  natural gas and natural gas liquids (NGL) from underground reservoirs in the United States. The company is headquartered in Oklahoma City  Oklahoma.,NASDAQ,Energy & Transportation,Crude Petroleum & Natural Gas,04/10/2021 21:00
CHKEL,Chesapeake Energy Corporation,Chesapeake Energy Corporation is engaged in the acquisition  exploration and development of properties for the production of oil  natural gas and natural gas liquids (NGL) from underground reservoirs in the United States. The company is headquartered in Oklahoma City  Oklahoma.,NASDAQ,Energy & Transportation,Crude Petroleum & Natural Gas,04/10/2021 21:00
CHKEW,Chesapeake Energy Corporation,Chesapeake Energy Corporation is engaged in the acquisition  exploration and development of properties for the production of oil  natural gas and natural gas liquids (NGL) from underground reservoirs in the United States. The company is headquartered in Oklahoma City  Oklahoma.,NASDAQ,Energy & Transportation,Crude Petroleum & Natural Gas,04/10/2021 21:00
CHKEZ,Chesapeake Energy Corporation,Chesapeake Energy Corporation is engaged in the acquisition  exploration and development of properties for the production of oil  natural gas and natural gas liquids (NGL) from underground reservoirs in the United States. The company is headquartered in Oklahoma City  Oklahoma.,NASDAQ,Energy & Transportation,Crude Petroleum & Natural Gas,04/10/2021 21:00
CHKP,Check Point Software Technologies Ltd,Check Point Software Technologies Ltd. develops  markets and supports a range of IT security products and services globally. The company is headquartered in Tel Aviv  Israel.,NASDAQ,Technology,Services-Prepackaged Software,04/10/2021 21:00
CHMG,Chemung Financial Corporation,Chemung Financial Corporation is the holding company of Chemung Canal Trust Company providing a range of banking  finance  trust and other financial services. The company is headquartered in Elmira  New York.,NASDAQ,Finance,State Commercial Banks,04/10/2021 21:00
CHMI,Cherry Hill Mortgage Investment Corporation,Cherry Hill Mortgage Investment Corporation  a residential real estate financing company  acquires  invests  and manages residential mortgage assets in the United States. The company is headquartered in Farmingdale  New Jersey.,NYSE,Real Estate & Construction,Real Estate Investment Trusts,04/10/2021 21:00
